,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
196,196,подтверждение заказов интернет-магазина по телефону обработка входящих обращений работа с электронной почтой выдача заказов со склада,"график 2/2 с 09:00 до 21:00 по будням с 10:00 до 20:00 по выходным работа на северном пр (метро академическая, гражданский проспект)","грамотная устная и письменная речь собранность, организованность. график 2/2 с 09:00 до 21:00 по будням с 10:00 до 20:00 по выходным работа на северном пр (метро академическая, гражданский проспект)","интернет магазин для кондитеров ищет в команду менеджера интернет магазина. звоните по вакансии! подтверждение заказов интернет-магазина по телефону обработка входящих обращений работа с электронной почтой выдача заказов со склада грамотная устная и письменная речь собранность, организованность. график 2/2 с 09:00 до 21:00 по будням с 10:00 до 20:00 по выходным работа на северном пр (метро академическая, гражданский проспект)",менеджеринтернет-магазина,Санкт-Петербург,30000.0,35000.0,ЭД Девелоп,2019-10-09T13:58:07+0300,noExperience,full,fullDay,оформление заказов|входящие звонки|исходящие звонки|работа с физическими лицами|Консультирование клиентов по телефону
726,726,,,,"активно развивающаяся сеть мастерских и магазинов. основное направление: продажа и ремонт детских колясок, гироскутеров, самокатов. приглашаем специалиста для работы с клиентами и интернет заказами. обязанности: —подтверждение интернет заказов; —прием входящих звонков; —консультация по ассортименту интернет-магазина требования: —опыт работы в колл-центре; —знание пк на уровне уверенного пользователя; —внимательность, вежливость, знание телефонного этикета; —грамотная речь, поставленная дикция; стрессоустойчивость; высокая скорость печати. условия: —график работы 5/2 день (09:00-18:00)-выходные плавающие; —наш офис располагается в 5 мин от метро парк победы.",специалистколл-центра,Санкт-Петербург,30000.0,35000.0,Кузьмин Сергей Николаевич,2019-10-08T12:39:48+0300,between1And3,full,fullDay,Консультирование клиентов по телефону|оформление заказов|Ведение клиентской базы|Консультирование клиентов|Пользователь ПК
974,974,"поддержка клиентов по техническим вопросом (телефон, почта) проверка работоспособности объектов охраны; программирование и активация систем охраны; дистанционное устранение неисправностей оборудования.",оформление по тк рф; комфортный офис в пешей доступности от станции метро &quot;звездная&quot;; обучение на время стажировки; сменный график работы 2/2. присоединяйтесь! мы по достоинству оценим ваш профессионализм!,"умение общаться грамотно по телефону с клиентами; желательно техническое образование; быть уверенным пользователем пк; грамотная речь, внимательность, стрессоустойчивость. вашим преимуществом будет: знание axapta; опыт работы с базами данных. оформление по тк рф; комфортный офис в пешей доступности от станции метро &quot;звездная&quot;; обучение на время стажировки; сменный график работы 2/2. присоединяйтесь! мы по достоинству оценим ваш профессионализм!","&quot;цезарь сателлит&quot; – ведущий оператор услуг пультовой охраны на федеральном уровне. &quot;цезарь сателлит&quot; — это стабильная, динамично - развивающаяся компания, лидер в области обеспечении безопасности личного и коммерческого автотранспорта, охрана и мониторинг объектов недвижимости. мы приглашаем в нашу команду &quot;технического специалиста центра поддержки&quot;: поддержка клиентов по техническим вопросом (телефон, почта) проверка работоспособности объектов охраны; программирование и активация систем охраны; дистанционное устранение неисправностей оборудования. умение общаться грамотно по телефону с клиентами; желательно техническое образование; быть уверенным пользователем пк; грамотная речь, внимательность, стрессоустойчивость. вашим преимуществом будет: знание axapta; опыт работы с базами данных. оформление по тк рф; комфортный офис в пешей доступности от станции метро &quot;звездная&quot;; обучение на время стажировки; сменный график работы 2/2. присоединяйтесь! мы по достоинству оценим ваш профессионализм!",ведущийспециалисттехническойподдержки,Санкт-Петербург,30000.0,35000.0,Цезарь Сателлит Северо-Запад,2019-10-09T10:31:19+0300,noExperience,full,shift,Консультирование клиентов|Ведение отчетности|Техническая поддержка|Пользователь ПК|Грамотная речь|Грамотность
1043,1043,"консультация и техническая поддержка пользователей; установка и настройка программного обеспечения и операционных систем; поддержка в рабочем состоянии локальной сети, компьютеров и оргтехники;",работа в стабильной иностранной компании график работы с 9 до 18 дмс,"образование не ниже среднего профессионального; знание и опыт настройки oc windows 7/8/10, сетевого оборудования, оргтехники поддержка в рабочем состоянии локальной сети, компьютеров и оргтехники; работа в стабильной иностранной компании график работы с 9 до 18 дмс","консультация и техническая поддержка пользователей; установка и настройка программного обеспечения и операционных систем; поддержка в рабочем состоянии локальной сети, компьютеров и оргтехники; образование не ниже среднего профессионального; знание и опыт настройки oc windows 7/8/10, сетевого оборудования, оргтехники поддержка в рабочем состоянии локальной сети, компьютеров и оргтехники; работа в стабильной иностранной компании график работы с 9 до 18 дмс",помощниксистемногоадминистратора,Санкт-Петербург,30000.0,35000.0,Каверион Элмек,2019-09-17T16:43:26+0300,between1And3,full,fullDay,Настройка сетевых подключений|Настройка ПК|Windows 7|Настройка ПО|Администрирование сетевого оборудования
1134,1134,"администрирование ос windows xp, 7, 8, 10 администрирование ос windows server 2008, 2012, 2016 настройка сетевого оборудования: wifi, router, hub настройка подключений по локальной сети настройка vpn сети по протоколу pptp или l2tp настройка электронной почты установка и настройка офисных программ диагностика и устранение неисправностей персональных компьютеров планирование ремонтов и замен персональных компьютеров обслуживание копировальной техники обслуживание программного комплекса топаз для азс",полный рабочий день работа в офисе или на выезде,"опыт установки и настройки ос windows xp, 7, 8, 10 опыт установки и настройки ос windows server 2008, 2012, 2016 знание основ построения лвс опыт настройки локальной сети и сетевого оборудования опыт настройки сетей vpn опыт по диагностике и устранению неисправностей персональных компьютеров опыт обслуживания программы топаз азс и топаз офис коммуникабельность полный рабочий день работа в офисе или на выезде","администрирование ос windows xp, 7, 8, 10 администрирование ос windows server 2008, 2012, 2016 настройка сетевого оборудования: wifi, router, hub настройка подключений по локальной сети настройка vpn сети по протоколу pptp или l2tp настройка электронной почты установка и настройка офисных программ диагностика и устранение неисправностей персональных компьютеров планирование ремонтов и замен персональных компьютеров обслуживание копировальной техники обслуживание программного комплекса топаз для азс опыт установки и настройки ос windows xp, 7, 8, 10 опыт установки и настройки ос windows server 2008, 2012, 2016 знание основ построения лвс опыт настройки локальной сети и сетевого оборудования опыт настройки сетей vpn опыт по диагностике и устранению неисправностей персональных компьютеров опыт обслуживания программы топаз азс и топаз офис коммуникабельность полный рабочий день работа в офисе или на выезде",ведущийсистемныйадминистратор,Тюмень,30000.0,35000.0,Линком,2019-10-04T11:07:59+0300,between3And6,full,fullDay,Настройка сетевых подключений|Ремонт ПК|Настройка ПО|Wifi networks|Администрирование сетевого оборудования
1396,1396,"- оказание консультативной и практической помощи сотрудникам по возникшим проблемам, связанным с работой компьютеров, офисной техники и работы в информационных системах; - предварительная настройка и установка пк и оргтехники; - диагностика неисправностей и мелкий ремонт оргтехники; - администрирование windows, linux серверов в том числе виртуальных; - поддержка работоспособности лвс; - организация работы по возможному внедрению и последующему сопровождению программного обеспечения; - настройка сетевого оборудования; - администрирование кластера серверов 1с; - обеспечение безопасности корпоративной сети; - соблюдение закона об обработке персональных данных (152-фз); - поддержка прямых трансляций (obs studio); - поиск, закупка и установка программ согласно закону о импортозамещения по; - обеспечение частичной поддержки сайта; - выполнение поручений руководства.","пятидневная рабочая неделя, выходные дни – суббота, воскресенье; график работы с 9:00 до 18:00; официальное трудоустройство, стабильная &quot;белая&quot; заработная плата 2 раза в месяц; мы предоставляем возможность обучаться, профессионально расти и развиваться.","- знание линейки ос windows 7/10 на уровне администратора; - базовые знания принципов построения корпоративных сетей на базе windows active directory; - диагностика и модульный ремонт пк и периферийных устройств; - базовые знания macos, linux; - умение администрировать windows, linux сервера в том числе виртуальные; - знание adobe cloud; - опыт в администрировании кластера серверов 1с. пятидневная рабочая неделя, выходные дни – суббота, воскресенье; график работы с 9:00 до 18:00; официальное трудоустройство, стабильная &quot;белая&quot; заработная плата 2 раза в месяц; мы предоставляем возможность обучаться, профессионально расти и развиваться.","- оказание консультативной и практической помощи сотрудникам по возникшим проблемам, связанным с работой компьютеров, офисной техники и работы в информационных системах; - предварительная настройка и установка пк и оргтехники; - диагностика неисправностей и мелкий ремонт оргтехники; - администрирование windows, linux серверов в том числе виртуальных; - поддержка работоспособности лвс; - организация работы по возможному внедрению и последующему сопровождению программного обеспечения; - настройка сетевого оборудования; - администрирование кластера серверов 1с; - обеспечение безопасности корпоративной сети; - соблюдение закона об обработке персональных данных (152-фз); - поддержка прямых трансляций (obs studio); - поиск, закупка и установка программ согласно закону о импортозамещения по; - обеспечение частичной поддержки сайта; - выполнение поручений руководства. - знание линейки ос windows 7/10 на уровне администратора; - базовые знания принципов построения корпоративных сетей на базе windows active directory; - диагностика и модульный ремонт пк и периферийных устройств; - базовые знания macos, linux; - умение администрировать windows, linux сервера в том числе виртуальные; - знание adobe cloud; - опыт в администрировании кластера серверов 1с. пятидневная рабочая неделя, выходные дни – суббота, воскресенье; график работы с 9:00 до 18:00; официальное трудоустройство, стабильная &quot;белая&quot; заработная плата 2 раза в месяц; мы предоставляем возможность обучаться, профессионально расти и развиваться.",системныйадминистратор,Тюмень,30000.0,35000.0,АНО Тюменская область сегодня,2019-10-10T07:10:06+0300,between3And6,full,fullDay,
600,600,прием звонков и регистрация обращений и претензий клиентов техническая поддержка абонентов информирование абонентов о результатах работы по их заявкам предоставление справочной информации и консультирование клиентов по услугам компании непосредственный доступ к оборудованию сети,"график работы гибкий (сутки через трое или сутки через двое) возможность совмещения смена 3200 рублей работа в центре города (ст.м. сенная площадь) трудоустройство в соответствии с тк рф интересная работа, профессиональный рост молодой коллектив","грамотная речь умение планировать и вести диалог с клиентом базовые знания по ит (продвинутый пользователь) знание принципов работы internet сетей нацеленность на решение проблемы бесконфликтность, стрессоустойчивость коммуникабельность, ответственность","прием звонков и регистрация обращений и претензий клиентов техническая поддержка абонентов информирование абонентов о результатах работы по их заявкам предоставление справочной информации и консультирование клиентов по услугам компании непосредственный доступ к оборудованию сети грамотная речь умение планировать и вести диалог с клиентом базовые знания по ит (продвинутый пользователь) знание принципов работы internet сетей нацеленность на решение проблемы бесконфликтность, стрессоустойчивость коммуникабельность, ответственность опыт работы от полугода график работы гибкий (сутки через трое или сутки через двое) возможность совмещения смена 3200 рублей работа в центре города (ст.м. сенная площадь) трудоустройство в соответствии с тк рф интересная работа, профессиональный рост молодой коллектив",специалисттехническойподдержки,Санкт-Петербург,25600.0,35200.0,Комлинк,2019-10-07T09:45:28+0300,between1And3,part,flexible,
99,99,,,,"присоединяйтесь! мы — один из крупнейших контактных центров северо-западного региона; круглосуточная служба поддержки клиентов, которая предоставляет услуги по информационному обслуживанию. развивайтесь вместе с нами! 1. мы обучаем на всех этапах работы. оплачиваем соискателям период обучения. поддерживаем и сопровождаем во время работы, проводим онлайн-тренинги. 2. мы — команда! проводим конкурсы и награждаем лучших сотрудников. предлагаем мотивационные программы и ведем активную корпоративную жизнь. и да, онлайн тоже! наш контактный центр получил высокую оценку жюри на конкурсе «хрустальная гарнитура» в номинации «лучший средний контактный центр – 2019». 3. мы заботимся о сотрудниках: вы сможете работать из дома, где всегда комфортно и спокойно. можно сэкономить деньги и время на дорогу и обеды. предлагаем сменный график 2/2 по 12 часов, график 5/2 по 8 часов (выходные суббота и воскресенье); а также графики с частичной занятостью: 2/2 по 6 часов, 5/2 по 6 часов и по 4 часа (выходные суббота и воскресенье). 4. для работы дома понадобятся: пк или ноутбук с проводным доступом в интернет. usb-гарнитура. 5. мы гарантируем: официальное трудоустройство. заработную плату от 28 000 до 36 000 руб. (до вычета ндфл). 6. на работе мы: принимаем входящие звонки от клиентов триколора. поиск и привлечение новых клиентов не требуется. предоставляем технические консультации. продвигаем дополнительные услуги компании и акции по обмену оборудования. 7. мы заботимся о наших клиентах! для нас в кандидатах важны: вежливость и клиентоориентированность; грамотная речь; четкая дикция; владение пк на уровне пользователя; желание помогать людям.",оператордомашнегоколл-центраcall-центраконтактногоцентра,Санкт-Петербург,28000.0,36000.0,Триколор,2019-10-07T10:42:40+0300,noExperience,full,remote,
903,903,,,,"докторслон.ру - лидер рынка товаров для ухода за полостью рта в online-сегменте. мы продаём зубные щётки, ирригаторы, тонометры и другие товары для здоровья и ухода. мы уделяем первостепенное внимание выстраиванию долгосрочных отношений с покупателем, внимательно следим за сервисом и считаем это своим конкурентным преимуществом. в связи с ростом мы ищем менеджера-оператора. если у вас нет опыта работы, научим всему необходимому. чем тебе предстоит заниматься: прием телефонных звонков, консультирование покупателей (звонить и предлагать ничего не нужно!); обработка заказов интернет-магазина, работа с программой мой склад; общение с покупателями в онлайн-консультанте. мы ждем, что ты: обладаешь грамотной речью; образование любое, опыт твоей работы для нас тоже не принципиален (всему научим); умеешь решать проблемные ситуации‚ находить общий язык с клиентами; внимательный‚ умеешь быстро учиться и запоминать информацию. что мы можем предложить: комфортный современный офис на петроградке; дружный коллектив единомышленников и адекватное руководство :); график 2/2 с 9 до 21 или 10 до 22; оплачиваемый период обучения; оформление по тк рф; динамично развивающийся интернет-магазин, перспектива профессионального роста; скидки на товары для сотрудников; бесплатное питание.",менеджер-операторинтернет-магазина,Санкт-Петербург,32000.0,38000.0,Докторслон.ру,2019-10-07T17:16:39+0300,noExperience,full,fullDay,Грамотная речь|Пользователь ПК|внимательность|Стрессоустойчивость|Телефонные переговоры|Работа с большим объемом информации
1083,1083,"прием(сайт, почта, мессенджеры, соц. сети, телефон),сбор и обработка заказов‚ дружелюбное консультирование клиентов по вопросам продукции‚ доставки и оплаты на всех этапах, поиск наилучшего способа решения вопросов; клиентов; решение спорных и проблемных ситуаций с клиентами; взаимодействие со службами доставки.","график работы: 2/2 c 9 до 21 испытательный срок 3 месяца, с возможностью более быстрого завершения для успешного кандидата; место работы: ст.м. чернышевская (5 минут от метро); оформление по тк рф; стабильная заработная заработная плата без задержек; кухня, чай и кофе, микроволновка, холодильник, кофе-машина; работа в стабильно развивающейся компании‚ ориентированной на долговременное сотрудничество и развитие своих сотрудников.","грамотная устная и письменная речь‚ ответственность, коммуникабельность, пунктуальность; опыт в интернет-магазине (или оператором) (не менее 1 года); высокая работоспособность‚ стрессоустойчивость, организованность‚ самодисциплина‚ умение планировать свою работу; интерес к выполняемой работе, желание помогать клиентам. прием(сайт, почта, мессенджеры, соц. сети, телефон),сбор и обработка заказов‚ дружелюбное консультирование клиентов по вопросам продукции‚ доставки и оплаты на всех этапах, поиск наилучшего способа решения вопросов; клиентов; решение спорных и проблемных ситуаций с клиентами; взаимодействие со службами доставки. график работы: 2/2 c 9 до 21 испытательный срок 3 месяца, с возможностью более быстрого завершения для успешного кандидата; место работы: ст.м. чернышевская (5 минут от метро); оформление по тк рф; стабильная заработная заработная плата без задержек; кухня, чай и кофе, микроволновка, холодильник, кофе-машина; работа в стабильно развивающейся компании‚ ориентированной на долговременное сотрудничество и развитие своих сотрудников.","интернет-магазин ищет в свою команду менеджера. наш магазин работает с 2008 года и занимается розничной торговлей оптикой и контактными линзами на всей территории россии. ассортимент нашего магазина всего около 200 наименований товаров и редко изменяется. у нас молодой и дружный коллектив, в офисе ежедневно работает 6 сотрудников. опыт работы в интернет-магазине любой тематики приветствуется. грамотная устная и письменная речь‚ ответственность, коммуникабельность, пунктуальность; опыт в интернет-магазине (или оператором) (не менее 1 года); высокая работоспособность‚ стрессоустойчивость, организованность‚ самодисциплина‚ умение планировать свою работу; интерес к выполняемой работе, желание помогать клиентам. прием(сайт, почта, мессенджеры, соц. сети, телефон),сбор и обработка заказов‚ дружелюбное консультирование клиентов по вопросам продукции‚ доставки и оплаты на всех этапах, поиск наилучшего способа решения вопросов; клиентов; решение спорных и проблемных ситуаций с клиентами; взаимодействие со службами доставки. график работы: 2/2 c 9 до 21 испытательный срок 3 месяца, с возможностью более быстрого завершения для успешного кандидата; место работы: ст.м. чернышевская (5 минут от метро); оформление по тк рф; стабильная заработная заработная плата без задержек; кухня, чай и кофе, микроволновка, холодильник, кофе-машина; работа в стабильно развивающейся компании‚ ориентированной на долговременное сотрудничество и развитие своих сотрудников.",менеджеринтернет-магазина,Санкт-Петербург,32000.0,38000.0,Неовижн,2019-10-09T21:33:35+0300,between1And3,full,shift,Коммуникабельность|Грамотная речь|Стрессоустойчивость
889,889,"консультирование пользователей по вопросам работы с информационной системой (axapta); решение проблем, возникающих в процессе эксплуатации информационных систем; проведение мониторинга состояния информационной системы, выявление сбоев в функционировании; проведение первичного тестирования разрабатываемой функциональности; разработка пользовательских инструкций; проведение анализа возникающих проблем, формирование предложения о доработках; оплачиваемое удаленное дежурство по круглосуточной поддержке пользователей по мобильному телефону (неделя дежурства через 3 недели).","оформление согласно тк рф; график работы: 5/2, 8-часовой рабочий день; оплачиваемые дежурства в выходные и праздничные дни; перспектива карьерного и профессионального роста; работа в стабильной, крупной компании; служебная развозка от ст.м. ладожская, от пл. ленина","высшее, неоконченное высшее образование общая it грамотность; понимание устройства реляционных баз данных; опыт работы в поддержке пользователей. оформление согласно тк рф; график работы: 5/2, 8-часовой рабочий день; оплачиваемые дежурства в выходные и праздничные дни; перспектива карьерного и профессионального роста; работа в стабильной, крупной компании; служебная развозка от ст.м. ладожская, от пл. ленина","холдинговая транспортная компания питеравто приглашает в команду специалиста поддержки информационных систем! цели хтк питеравто: лидерство качества, безопасности и комфорта перевозок пассажиров, кратный рост масштабов бизнеса, рост эффективности и зрелости управления, удовлетворённость и благосостояние сотрудников; масштаб 2017 - 900 000+ пассажиров в день, 8000+ сотрудников, 11 филиалов в северо – западном, центральном, южном федеральном округе; работа для пассажиров более 24 лет! консультирование пользователей по вопросам работы с информационной системой (axapta); решение проблем, возникающих в процессе эксплуатации информационных систем; проведение мониторинга состояния информационной системы, выявление сбоев в функционировании; проведение первичного тестирования разрабатываемой функциональности; разработка пользовательских инструкций; проведение анализа возникающих проблем, формирование предложения о доработках; оплачиваемое удаленное дежурство по круглосуточной поддержке пользователей по мобильному телефону (неделя дежурства через 3 недели). высшее, неоконченное высшее образование общая it грамотность; понимание устройства реляционных баз данных; опыт работы в поддержке пользователей. оформление согласно тк рф; график работы: 5/2, 8-часовой рабочий день; оплачиваемые дежурства в выходные и праздничные дни; перспектива карьерного и профессионального роста; работа в стабильной, крупной компании; служебная развозка от ст.м. ладожская, от пл. ленина",специалистподдержкиинформационныхсистем,Санкт-Петербург,35000.0,38000.0,ПИТЕРАВТО,2019-10-04T10:05:27+0300,between1And3,full,fullDay,
1363,1363,- стандартные обязанности системного администратора; - техническая поддержка пользователей до 25 рабочих мест (офис и торговые точки); - отправка и доставка корреспонденции.,"разъездной характер работы до 15-20% рабочего времени, готовность к командировкам по тюменской области, а так же в хмао. оформление по тк рф с предоставлением соответствующих гарантий; предоставление корпоративной мобильной связи; график работы 5/2 с 08:00 до 17:00. полный рабочий день - рабочее место г. тюмень, ул. молодежная","-образование высшее (техническое); -опыт работы системным администратором от 2-х лет; -опыт работы по настройке и наладке торгового по и кассового оборудования приветствуется; -windows серверы: win 2012r2 (ad, dns, dhcp, файловые серверы) -подключение новых пользователей windows и 1с; -настройка новых компьютеров, установка приложений, 1с предприятия, установка языковых пакетов; -резервное копирование данных, настройка политик безопасности; -знание принципов построения современных лвс; умение работать с рабочей документацией по лвс; -хорошее знание семейства ос windows на уровне администратора. - стандартные обязанности системного администратора; - техническая поддержка пользователей до 25 рабочих мест (офис и торговые точки); - отправка и доставка корреспонденции.","разъездной характер работы до 15-20% рабочего времени, готовность к командировкам по тюменской области, а так же в хмао. оформление по тк рф с предоставлением соответствующих гарантий; предоставление корпоративной мобильной связи; график работы 5/2 с 08:00 до 17:00. полный рабочий день - рабочее место г. тюмень, ул. молодежная -образование высшее (техническое); -опыт работы системным администратором от 2-х лет; -опыт работы по настройке и наладке торгового по и кассового оборудования приветствуется; -windows серверы: win 2012r2 (ad, dns, dhcp, файловые серверы) -подключение новых пользователей windows и 1с; -настройка новых компьютеров, установка приложений, 1с предприятия, установка языковых пакетов; -резервное копирование данных, настройка политик безопасности; -знание принципов построения современных лвс; умение работать с рабочей документацией по лвс; -хорошее знание семейства ос windows на уровне администратора. - стандартные обязанности системного администратора; - техническая поддержка пользователей до 25 рабочих мест (офис и торговые точки); - отправка и доставка корреспонденции.",системныйадминистраторкурьер,Тюмень,,38500.0,Промсервис,2019-10-10T15:20:17+0300,between1And3,full,fullDay,
