,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
268,268,,,,"о нас: мы более 10 лет занимаемся разработкой веб разработкой. в данный момент мы работаем преимущественно с крупными заказчиками из гос. сектора. приоритетными направлениями развития являются разработка сложных систем и it решений для гос.структур. о вакансии кратко: основной задачей будет разработка и поддержка информационных it систем в составе команды. в идеале на данной позиции мы хотели бы видеть специалиста с широким техническим кругозором, которого не пугают сложные проекты. основные обязанности: участие в проектировании и разработке систем и сайтов. разработка и модернизация сервисов и систем интеграция со сторонними сервисами (желательно знать что такое еис, смэв, гис и.т.д.) ожидаемые деловые и личные качества: гибкость мышления и умение решать нестандартные задачи; способность к обучению и самообучению. желание и умение работать в команде; аналитическое мышление; умение работать в режиме многозадачности; умение работать с большими объемами данных мы ждем от вас: отличное владение php (понимание принципов ооп, паттернов проектирования); знание любого из современных фреймворков (symfony/laravel/zend); опыт написания тестов; уверенные знания unix\linux; уверенные знания git; свободное владение sql, опыт работы с mysql, postgresql; владение html/css; умение читать и править чужой код; преимуществом будет: профильное образование; опыт работы с высоко нагруженными или не типовыми проектами опыт разработки/сопровождения проектов для гос. организаций. опыт разработки с использованием symfony прочие навыки и таланты в it сфере; если вам не хватает навыков и компетенций, не стесняйтесь, присылайте резюме, нам требуются разные специалисты. что мы предлагаем: график работы: 5-дневная рабочая неделя, с 10.00 до 18.00 (индивидуально рассматривается возможность работы с гибким графиком); достойная и своевременная оплата труда; оформление по тк; молодой, дружный коллектив; интересные и разнообразные задачи; адекватное руководство; хорошая перспектива карьерного роста;",phpпрограммистwebразработчик,Санкт-Петербург,,130000.0,Когорта-М,2019-09-10T11:29:33+0300,between3And6,full,fullDay,PHP|HTML|SQL|HTML5|JavaScript|CSS3|ООП|PostgreSQL|MySQL|Symfony|Git
1279,1279,,,,"что нам нужно: опыт разработки от 1 года; знание php; опыт работы с фреймворком laravel; понимание клиент-серверной архитектуры; взаимодействие с api различных сервисов; разработка и поддержка собственного api (json/xml); опыт работы с frontend - фреймворками vue.js или react.js; знание mysql; работа с системами контроля версий (git); основы работы с unix-системами; что нужно будет делать: участвовать в разработке api для мобильных платформ, веб-сервисов, чат-ботов, интеграции сложных систем. что мы предлагаем: вы сможете увидеть результаты своей работы практически сразу после выполнения задачи, почувствовать себя действительно важным участником проекта, от работы которого зависит успех всей компании; в зависимости от вашего опыта, возможностей и амбиций мы можем предложить, как простые, так и задачи архитектурного и инфраструктурного характеров. бонусы: коллеги, открытые к коммуникациям, которые помогут в работе и адаптации на новом месте; пятидневная рабочая неделя: с 9:00 до 18:00 (по согласованию можно менять график); изучение новых технологий на практике; кофе, печеньки; интересные и сложные задачи; возможность роста и курирования it проектов.",web-разработчик,Тюмень,,130000.0,Минт Рокет,2019-09-12T11:58:57+0300,between1And3,full,remote,Git|PostgreSQL|Linux|Nginx|PHP|Laravel|Yii2|MySQL
730,730,,,"— наличие сильного портфолио и реализованных проектов; — опыт построения пользовательских интерфейсов от 3 лет; — эмпатия; — опыт customer development от 1 года; — умение аргументировать свои дизайн-решения c точки зрения ui/ux; — понимание адаптивной верстки; — sketch, zeplin, figma, инструменты прототипирования; — move fast and break things; — понимать, что done is better than perfect.","в команду спутника требуется продуктовый дизайнер, который любит и понимает пользователей. о спутнике путешествие — это не отель или билет на самолет. путешествие — это впечатления, которые вы получаете на месте, это экскурсии, музеи и гастрономия. sputnik8 — это онлайн платформа для поиска и бронирования экскурсий по всему миру. коротко — booking для экскурсий. — мы международны — 5000 экскурсий в 500 городах и 100 странах мира на русском и английском языках. — мы инструмент, помогающий зарабатывать гидам деньги, продавая через нас свои экскурсии. — мы e-commerce, а это много аналитики. — мы делаем бронирование экскурсий в 1 клик и это позволяет туристам путешествовать качественнее. — мы travel, а значит любим путешествовать и делаем это вместе с командой. — мы амбициозны и перспективны. мы работаем на новом быстрорастущем для интернета рынке размером в 60 млрд рублей. мы не являемся бодишопом, а делаем полезный продукт для наших клиентов и партнеров. результат вашей работы клиенты будут видеть и использовать каждый день. наша цель — сделать лучший сервис бронирования экскурсии — не только в россии, но и по всему миру. и для этого нам нужны вы. задачи: — проектирование интерфейсов, разработка сценариев взаимодействия пользователей; — активное участие в customer development; — разработка решений по увеличению конверсии; — разработка дизайна элементов сайта и материалов для маркетинга; — наличие сильного портфолио и реализованных проектов; — опыт построения пользовательских интерфейсов от 3 лет; — эмпатия; — опыт customer development от 1 года; — умение аргументировать свои дизайн-решения c точки зрения ui/ux; — понимание адаптивной верстки; — sketch, zeplin, figma, инструменты прототипирования; — move fast and break things; — понимать, что done is better than perfect. предложение: — интересные и сложные задачи; — заработная плата от 70 000 до 140 000 +- обсуждаемо; — большая ответственность и большой вклад; — работа над продуктом, который доставляет людям пользу; — молодая, умная и дружная команда из 29 человек; — совместные походы по барам; — отпуск 28 дней, больничные листы оплачиваются; — гибкий график; — офис в 600/800 метрах от спортивной-2/ василеостровской.",productdesigneruxuiдизайнервtraveltech,Санкт-Петербург,70000.0,140000.0,Спутник,2019-09-26T15:52:56+0300,between3And6,full,fullDay,Веб-дизайн|Web-дизайн|Дизайн интерфейсов|Дизайн|Usability|Проектирование пользовательских интерфейсов|Прототипирование|Анализ поведения пользователей
1080,1080,,"официальное трудоустройство конкурентная, белая заработная плата, бонусы по результатам проектов, регулярное повышение зп. гибкий график работы сложные и интересные задачи процесс разработки по scrum неформальная и уютная атмосфера корпоративные мероприятия возможность обмена опытом с коллегами из других офисов",,"citeck – российская компания, которая работает на рынке с 2010 года и на текущий момент имеет 5 центров разработки в рф. мы занимаемся автоматизацией бизнес-процессов для корпоративных заказчиков. все наши проекты мы делаем на основе собственного решения - citeck ecos, системы управления бизнес-процессами, кейсами и корпоративным контентом на базе alfresco ecm. наши клиенты – это крупные иностранные и российские компании, которые нуждаются в гибком современном решении. наша разработка уже используется в самых различных отраслях – логистика, страхование, банковский сектор, производство, энергетика и т.д. при этом у нас очень много планов по развитию продукта, поэтому мы ищем сотрудников, готовых к динамичной, ответственной и интересной работе. скучно точно не будет! мы открываем офис в санкт-петербурге и формирование команды в новом офисе начинаем с поиска java-разработчика, способного воплотить все наши идеи по развитию продукта в жизнь! обязательные требования: опыт разработки на java se умение разобраться в чужом коде знание технического английского языка, навыки чтения технической литературы на английском желательные требования: опыт работы с одной из субд (mysql, postgresql и тд.), знание sql опыт работы с javascript (желательно yui), html, css опыт использования spring, hibernate, одного из web-frameworks официальное трудоустройство конкурентная, белая заработная плата, бонусы по результатам проектов, регулярное повышение зп. гибкий график работы сложные и интересные задачи процесс разработки по scrum неформальная и уютная атмосфера корпоративные мероприятия возможность обмена опытом с коллегами из других офисов",java-разработчик,Санкт-Петербург,80000.0,140000.0,Citeck,2019-09-17T15:00:29+0300,between1And3,full,fullDay,
1089,1089,,,,"системы информации и связи – компания с 10-ти летней историей развития на российском рынке по для исследовательских компаний, а также по для автоматизации работы контакт-центров. с нами сотрудничают признанные лидеры индустрии социологических и маркетинговых исследований, а также финансовые организации: вциом, фом, о плюс к-маркетинг, comcon research, исследовательская компания радар, ао &quot;заубер банк&quot; и другие. в основном мы работаем над своими продуктами, либо над продуктами наших партнеров. не занимаемся &quot;продажей&quot; разработчиков под чужие проекты. мы стараемся специализироваться на определенных направлениях в разработке, не используя всё подряд. немного о нашем стеке: .net core 2.2 в продакшене на linux серверах; переходим на микросервисную архитектуру; переводим монолитный веб (bootstrap/jquery) в отдельное spa-приложение на angular; базы postgresql, entity framework core + dapper; gitlab с настроенным ci (билды, модульные и интеграционные тесты), deploy на тестовое и rc окружения, cake билды; jira для задач; движемся к полноценному мониторингу с использованием prometheus; отдельное приложение под android на kotlin. мы ищем ответственных с# разработчиков уровня от middle и выше, которые готовы заниматься разработкой back-end&#39;а нагруженных веб-приложений, а также различных сервисов обработки данных. если вы не работали ещё с .net core, но имеете хороший опыт разработки под .net 4.x - приходите, пообщаемся. чем предстоит заниматься: участвовать в продуктовой разработке системы автоматизации опросов; решать различные backend задачи: создание rest api, сервисов обработки данных, повышение производительности и отказоустойчивости приложений; принимать участие в разработке от бизнес идеи до продакшена; проведение code review других членов команды. для нас важно: прекрасное знание c# и платформы .net; опыт работы с бд большого объема; понимание принципов разработки многопоточных, асинхронных приложений. будет плюсом: опыт работы с .net core в продакшене; опыт работы с asp.net mvc5 / asp.net core; базовые знания html / css / java script для более продуктивного общения с front-end разработчиками; опыт работы с docker, docker-compose; опыт работы с linux; опыт разработки своих собственных или open source проектов (ссылки на github приветствуются). почему круто быть частью нашей команды? оформление по тк рф; работа в офисе в районе м.достоевская/звенигородская, чай/кофе/печеньки, два монитора, ssd-диск; зарплата по результатам собеседования и обязательного выполнения тестового задания; испытательный срок 3 месяца (не влияет на зарплату на этот срок); после испытательного срока: индивидуальное обучение английскому от skyeng, оформление дмс.","программистc#(backend,.netcore,webapi,services)",Санкт-Петербург,80000.0,140000.0,Системы информации и связи,2019-10-09T19:17:29+0300,between1And3,full,fullDay,.NET Framework|.NET Core|C#|PostgreSQL|SQL
1373,1373,поддержка и написание новых модулей для внутренних web-приложений компании;,"полный рабочий день, работа в современном офисе, официальное трудоустройство, соцпакет; работа в дружной компании, карьерный рост; испытательный срок 2-3 месяца; заработная плата","знания php 7+, javascript, html5, css3 технологий, mysql, ооп; основы debian/ubuntu linux на уровне пользователя; плюсом будет знание node.js, cms wordpress, bootstrap 3, angular js, redis; поддержка и написание новых модулей для внутренних web-приложений компании; полный рабочий день, работа в современном офисе, официальное трудоустройство, соцпакет; работа в дружной компании, карьерный рост; испытательный срок 2-3 месяца; заработная плата","компания egamings (г. рига, латвия) возобновляет набор php-разработчиков для работы в офисе в г. тюмень. компания egamings является одним из самых инновационных разработчиков игровых платформ в мире и поставщиком надежных, готовых к эксплуатации игровых систем. мы предлагаем решения white label, игры топовых игорных провайдеров через единую интеграцию, лицензирование, банковские и другие услуги, а также готовые решения под ключ. с 2008 года мы занимаем лидирующие позиции в сфере разработки онлайн казино. мы гордимся тем, что предлагаем нашим клиентам продукт максимально высокого качества и устанавливаем долгосрочные взаимовыгодные партнерские отношения с лучшими и самыми солидными операторами в мире. head-office нашей компании находится в риге (латвия). открыты филиалы в нескольких городах россии, в том числе в тюмени. знания php 7+, javascript, html5, css3 технологий, mysql, ооп; основы debian/ubuntu linux на уровне пользователя; плюсом будет знание node.js, cms wordpress, bootstrap 3, angular js, redis; поддержка и написание новых модулей для внутренних web-приложений компании; полный рабочий день, работа в современном офисе, официальное трудоустройство, соцпакет; работа в дружной компании, карьерный рост; испытательный срок 2-3 месяца; заработная плата от 80`000 до 140&#39;000 рублей (в зависимости от уровня программиста); собеседование: письменный тест (вопросы php, sql -основные html, css, js - дополнительные) по скайпу; общение с тимлидом по скайпу; собеседование с руководителем филиала; резюме обязательно. сопроводительное письмо с перечислением проектов, умений, навыков будет преимуществом. в нашей компании вы найдете: официальное трудоустройство и социальные гарантии сплочённую и сильную команду, в которой можно быстро вырасти поддержку в реализации идей и поощрение инициативности адекватное руководство компенсацию дмс после 1 года работы корпоративную библиотеку обеды с коллегами по пятницам в лучших ресторанах города свободный режим работы нормированную 40-часовую рабочую неделю отсутствие дресс-кода комфортное рабочее место в современном уютном офисе кофе, чай, молоко, печеньки в любое время суток и в неограниченном количестве",php-программист,Тюмень,80000.0,140000.0,"Egamings, филиал г. Псков",2019-10-04T17:48:13+0300,between3And6,full,fullDay,PHP|MySQL|PHP5|HTML5|JavaScript|Git|ООП
751,751,,,,"мастер по ремонту смартфонов, планшетов, ноутбуков, компьютеров, моноблоков инженер сервисного центра. сервис-инженер. работа в сервисном центре, так же возможна работа на выезде( компьютерная помощь), в зависимости от кандидата. мастера требуется в сервис: м. сенная, санкт- петербург, пер. спасский (1 минута пешком от метро) должностные обязанности: диагностика и ремонт смартфонов, планшетов, ноутбуков, компьютеров, моноблоков: замена комплектующих, замена матриц, клавиатур, жестких дисков, шлейфов, ремонт корпусов и т.д. решение любых задач с программным обеспечением, переустановка windows, удаление вирусов, настройка внутреннего оборудования компьютеров, восстановление данных с исправных носителей согласование работ с клиентом, предлагать дополнительные работы, выполнять поставленные планы приветствуются следующий опыт (но не обязателен): ремонт материнских плат от ноутбуков, моноблоков и другого оборудования: восстановл­­ение/ заме­н­а разъемов usb, питания, audio, и пр., компонентн­­ый ремонт (залитые, неисправны­­е) в т. ч. замена bga, ­­прошивка bios ремонт схем питания материнских плат ноутбуков,моноблоков работа ранее в выездном сервисе (компьютерная помощь), знание понятия среднего чека мы предлагаем: высокая оплата труда официальное трудоустройство компенсация сотовой связи полный социальный пакет карьерный рост несколько сервисов по городу, в зависимости от места жительства по желанию, возможна работа на выезде гарантируем высокую оплату, а также гарантируем высокую премию во время низкого сезона. работы очень много, величина заработка зависит полностью от скорости и качества выполнения ремонта сервис-инженером. возможна по желанию работа на выезде (компьютерная помощь).","мастерпоремонтукомпьютеров,ноутбуковинженерсервисногоцентра(компьютернаяпомощь)",Санкт-Петербург,85000.0,140000.0,ТЕРАБИТ,2019-10-08T09:28:24+0300,between1And3,full,fullDay,Ремонт компьютеров|Ремонт ноутбуков|Установка Windows|Ремонт моноблоков|Компьютерная помощь|ремонт смартфонов|пайка BGA|ремонт планшетов|ремонт телефонов|ремонт apple
764,764,"разработка новых проектов, участие в тестировании и развертывании работа с существующими проектами участие в разработке архитектурных решений участие в код ревью",,"уверенное знание и опыт создания решений на основе javascript/ts, html5, css3 опыт работы с sass/less опыт работы с одним из фреймворков angularjs, angular, reactjs знакомство и работа с системами контроля версий например git, tfs знание и умение практически применять архитектурные практики умение и желание делиться опытом и знаниями с командой знание английского не ниже pre-intermediate","уверенное знание и опыт создания решений на основе javascript/ts, html5, css3 опыт работы с sass/less опыт работы с одним из фреймворков angularjs, angular, reactjs знакомство и работа с системами контроля версий например git, tfs знание и умение практически применять архитектурные практики умение и желание делиться опытом и знаниями с командой знание английского не ниже pre-intermediate плюсом будет: tdd, unit testing (karma, jasmine, etc) опыт работы с ionic опыт работы с другими языками опыт работы с ci/cd на проекте разработка новых проектов, участие в тестировании и развертывании работа с существующими проектами участие в разработке архитектурных решений участие в код ревью мы предлагаем вам: стать частью сильной команды интересные и важные задачи работа по современным стандартам официальное трудоустройство комфортный офис в центре, 5 минут до метро адмиралтейская работа с зарубежными заказчиками постоянное обучение, поддержка, поощрение сотрудников",middlefrontendengineer,Санкт-Петербург,90000.0,140000.0,Spark Equation,2019-10-08T17:57:14+0300,between1And3,full,fullDay,JavaScript|Ajax|CSS|HTML|AngularJS|Angular|React|Git|TDD|ReactJS
935,935,,,,"у нас точно хватит задач, которые покажутся тебе интересными. а в коллективе точно найдутся эксперты, которые знают больше. мы предоставим тебе возможность развиваться в той области и писать на тех языках программирования, которые тебе нравятся. чтобы было понятнее, какие задачи решаются нашей командой, на сайте mediasoft.team есть кейсы с хабра. мы уверены , что ты каждый день работаешь с ооп, паттернами проектирования, многопоточностью и асинхронной загрузкой данных, swift / objective-c и системами контроля версий. здорово , если ты знаешь: - xcode, cocoapods, fastlane, mrc/arc, uikit, sdk(rxswift, alamofire/moya, realm, core data, fabric, firebase), ui (interface builder, autolayout), coreanimation, mvvm, apple mvc, viper, clean architecture, multithreading-api (gcd, nsoperation), kvo/kvc, keychain; - любой другой язык программирования; - как писать чистый, поддерживаемый и расширяемый код; - английский язык. и еще лучше , если ты можешь и хочешь участвовать в выстраивании процессов, проводить code review и быть наставником. мы предлагаем растущую зп, гибкий график, офис центре.",middlesenioriosdeveloper,Санкт-Петербург,90000.0,140000.0,МедиаСофт,2019-09-20T16:48:51+0300,between3And6,full,flexible,iOS|SWIFT
1035,1035,разработка новых проектов компании; работа в agile-команде; участие в анализе требований и проектировании систем.,"бесплатный спортзал. бесплатное 2-х разовое питание. дружная команда профессионалов. комфортный офис в 7 минутах пешком от метро ладожская. пятидневная неделя, полный рабочий день, с гибким началом (9:00-12:00). возможность карьерного и материального роста.","продвинутое владение javascript, es6, es7; знание современного инструментария фронтенд-разработки: webpack, npm, babel; знание принципов построения react приложения: ssr, spa; redux, recompose, reselect; уверенная работа с git.","суши wok – самая большая сеть take-away в россии, и мы не собираемся останавливаться! это более 580 торговых точек в более чем 100 городах россии. а еще мы активно продвигаемся за рубежом! для того чтобы покорять новые вершины и делать жизнь миллионов проще нам нужен мастер frontend-разработки, понимающий, что клиентская разработка - это гораздо больше чем сдвинуть кнопку на два пикселя. вместе мы будем делать первоклассные продукты и выпускать их на рынок. так что, если чувствуешь в себе жгучее желание творить, обязательно приходи! разработка новых проектов компании; работа в agile-команде; участие в анализе требований и проектировании систем. продвинутое владение javascript, es6, es7; знание современного инструментария фронтенд-разработки: webpack, npm, babel; знание принципов построения react приложения: ssr, spa; redux, recompose, reselect; уверенная работа с git. дополнительным плюсом будет: опыт разработки бэкенд на node.js опыт работы с docker опыт работы над ecommerce проектами опыт работы с svg-анимациями знание принципов функционального программирования бесплатный спортзал. бесплатное 2-х разовое питание. дружная команда профессионалов. комфортный офис в 7 минутах пешком от метро ладожская. пятидневная неделя, полный рабочий день, с гибким началом (9:00-12:00). возможность карьерного и материального роста.",frontenddeveloperфронтендразработчик(react),Санкт-Петербург,90000.0,140000.0,Суши WOK,2019-10-03T10:59:44+0300,between1And3,full,fullDay,JavaScript|Git|Node.js|Pascal|Пользователь ПК|CSS3
74,74,"программирование, разработка в среде 1с и интеграция с другими ит-системами умение самостоятельно прорабатывать задачи, придумывать решения системность, аналитические способности, ориентация на результат разработка и сопровождение нетиповых конфигураций",удаленная работа на полный рабочий день или сдельная удаленная работа,​​​​​​профессиональный опыт разработки приложений 1с от 3-х лет опыт командной разработки работа с веб-сервисами опыт использования скд удаленная работа на полный рабочий день или сдельная удаленная работа,"программирование, разработка в среде 1с и интеграция с другими ит-системами умение самостоятельно прорабатывать задачи, придумывать решения системность, аналитические способности, ориентация на результат разработка и сопровождение нетиповых конфигураций ​​​​​​профессиональный опыт разработки приложений 1с от 3-х лет опыт командной разработки работа с веб-сервисами опыт использования скд удаленная работа на полный рабочий день или сдельная удаленная работа",программист1с,Санкт-Петербург,120000.0,140000.0,Wise Wolves Group,2019-10-08T12:40:02+0300,between3And6,full,remote,
312,312,,,,"its – это сильная технологичная команда, которая всего за год создала масштабный и уникальный видеохостинг look.li и продолжает работу над его улучшением. мы ищем backend-разработчика, специализирующегося на php и yii2, которому интересно работать со сложными продуктами и у которого нет блока на получение новых знаний. команда у нас молодая и дружная, мы постоянно брейнштормим и совместно находим пути решения сложных задач. отдыхать мы тоже умеем! для нас важно : отличное знание php7; опыт работы с cvs (мы используем git); опыт работы с современными фреймворками (yii2); опыт работы с mysql, redis/memcache; опыт работы с linux; готовность с работать со сложной бизнес-логикой, разбираться и улучшать существующий код; стремление к изучению новых технологий и постоянное саморазвитие; умение работать в команде; понимание restful; знание и навык проектирования микросервисной архитектуры. в обязанности будет входить: разработка масштабируемых внутренних сервисов; участие в разработке сервисной архитектуры; профилирование и мониторинг узких или ключевых мест в сервисах; разработка api; участие в оценке задач, проектировании и анализе технических решений; участие в создании knowedge base, описание созданных инструментов и фич. мы предлагаем: официальное трудоустройство и конкурентную рынку заработную плату; непосредственное участие в создании продукта мирового масштаба; комфортный офис, современное рабочее место с учетом ваших пожеланий к его оборудованию; возможность влиять на процессы внутри компании. мы рады полезным идеям! классную команду, которая направлена на достижение общей цели; гибкий рабочий график; адекватное руководство; корпоративные мероприятия и персональный план развития; отсутствие дресс-кода.",backend-разработчик(php),Санкт-Петербург,120000.0,140000.0,Ай Ти Сервис,2019-09-12T14:43:52+0300,between3And6,full,fullDay,MySQL|Git|Redis|PHP|CVS|PHP7|reastfull|API|Yii
874,874,,,,"ооо &quot;центр компьютерных технологий &quot;векус&quot; российский производитель компьютеров и серверов под собственной торговой маркой &quot;vekus&quot;. наша компания более 10-ти лет на рынке! в связи с расширением штата мы ищем ответственного и целеустремлённого менеджера по продажам! что нужно делать? тут всё просто: нужно активно заниматься поиском новых клиентов (создавать свою базу, а так же прорабатывать предоставленную базу); вести переговоры, подготавливать коммерческое предложение для клиентов; проводить презентации и заключать договоры с клиентами; продавать, продавать и еще раз продавать! нам бы хотелось видеть в нашей компании сотрудника: с высшим образованием или неоконченным высшим; хорошо владеющего пк и знающего на отлично программы ms office; знающего ассортимент рынка и технических параметров компьютерной техники; очень внимательного и педантичного; обладающего терпением, упорством и настойчивостью; умеющего устанавливать и поддерживать долгосрочные деловые контакты с клиентами; что мы готовы вам предложить? работа в перспективной, стабильной и постоянно развивающейся компании; мы соблюдаем все нормы трудового законодательства; у нас комфортный офис и молодой коллектив, а наши руководители всегда дадут мудрый совет и помогут в трудной ситуации; вы сможете расти вместе с компанией; у нас стабильная оплата труда (2 раза в месяц); график работы на выбор: для любителей поспать- с 10:00 до 19:00, для &quot;жаворонков&quot;- с 09:00 до 18:00. суббота и воскресенье выходные; p.s. готовы рассмотреть кандидатов без опыта работы.",менеджерпопродажам(компьютернаятехника),Санкт-Петербург,40000.0,150000.0,"Векус, ЦКТ",2019-09-16T12:25:54+0300,between1And3,full,fullDay,Пользователь ПК|Ведение переговоров|Грамотная речь|Работа в команде|Активные продажи|Холодные продажи|Управление проектами|Управление продажами|Телефонные переговоры|Проведение презентаций|Поиск и привлечение клиентов|Заключение договоров|Навыки продаж
